Date,Area Type,Area Name,Age,Economic Activity,Employment Status,Employment Type,Gender,Value
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 35-49,Active ,In employment ,Unemployed , Females ,1200
Apr 2020-Mar 2021,Local Authority,Merton,Aged 35-49,Active ,In employment ,Unemployed , Females ,2400
Apr 2020-Mar 2021,Local Authority,Newham,Aged 35-49,Active ,In employment ,Unemployed , Females ,2300
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 35-49,Active ,In employment ,Unemployed , Females ,1400
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 35-49,Active ,In employment ,Unemployed , Females ,3700
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 35-49,Active ,In employment ,Unemployed , Females ,!
Apr 2020-Mar 2021,Region,London,Aged 35-49,Active ,In employment ,Unemployed , Females ,33100
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 35-49,Inactive ,,, Males ,3400
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 35-49,Inactive ,,, Males ,2600
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 35-49,Inactive ,,, Males ,2700
Apr 2020-Mar 2021,Local Authority,Brent,Aged 35-49,Inactive ,,, Males ,4400
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 35-49,Inactive ,,, Males ,2600
Apr 2020-Mar 2021,Local Authority,Camden,Aged 35-49,Inactive ,,, Males ,4800
Apr 2020-Mar 2021,Local Authority,City of London,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 35-49,Inactive ,,, Males ,3100
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 35-49,Inactive ,,, Males ,2800
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 35-49,Inactive ,,, Males ,3100
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 35-49,Inactive ,,, Males ,4400
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 35-49,Inactive ,,, Males ,2400
Apr 2020-Mar 2021,Local Authority,Havering,Aged 35-49,Inactive ,,, Males ,1700
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Islington,Aged 35-49,Inactive ,,, Males ,4600
Apr 2020-Mar 2021,Local Authority,Kensington and Chelsea,Aged 35-49,Inactive ,,, Males ,1100
Apr 2020-Mar 2021,Local Authority,Kingston upon Thames,Aged 35-49,Inactive ,,, Males ,1400
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 35-49,Inactive ,,, Males ,3200
Apr 2020-Mar 2021,Local Authority,Merton,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Newham,Aged 35-49,Inactive ,,, Males ,6600
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 35-49,Inactive ,,, Males ,2400
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 35-49,Inactive ,,, Males ,4300
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 35-49,Inactive ,,, Males ,5300
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 35-49,Inactive ,,, Males ,4100
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 35-49,Inactive ,,, Males ,!
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 35-49,Inactive ,,, Males ,3100
Apr 2020-Mar 2021,Region,London,Aged 35-49,Inactive ,,, Males ,80100
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 35-49,Inactive ,,, Females ,6700
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 35-49,Inactive ,,, Females ,8600
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 35-49,Inactive ,,, Females ,5600
Apr 2020-Mar 2021,Local Authority,Brent,Aged 35-49,Inactive ,,, Females ,12200
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 35-49,Inactive ,,, Females ,7300
Apr 2020-Mar 2021,Local Authority,Camden,Aged 35-49,Inactive ,,, Females ,8400
Apr 2020-Mar 2021,Local Authority,City of London,Aged 35-49,Inactive ,,, Females ,!
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 35-49,Inactive ,,, Females ,4200
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 35-49,Inactive ,,, Females ,8600
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 35-49,Inactive ,,, Females ,14500
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 35-49,Inactive ,,, Females ,8200
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 35-49,Inactive ,,, Females ,8900
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 35-49,Inactive ,,, Females ,5500
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 35-49,Inactive ,,, Females ,8100
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 35-49,Inactive ,,, Females ,6000
Apr 2020-Mar 2021,Local Authority,Havering,Aged 35-49,Inactive ,,, Females ,2000
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 35-49,Inactive ,,, Females ,8700
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 35-49,Inactive ,,, Females ,5200
Apr 2020-Mar 2021,Local Authority,Islington,Aged 35-49,Inactive ,,, Females ,5700
Apr 2020-Mar 2021,Local Authority,Kensington and Chelsea,Aged 35-49,Inactive ,,, Females ,2000
Apr 2020-Mar 2021,Local Authority,Kingston upon Thames,Aged 35-49,Inactive ,,, Females ,2300
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 35-49,Inactive ,,, Females ,5500
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 35-49,Inactive ,,, Females ,3500
Apr 2020-Mar 2021,Local Authority,Merton,Aged 35-49,Inactive ,,, Females ,4800
Apr 2020-Mar 2021,Local Authority,Newham,Aged 35-49,Inactive ,,, Females ,9700
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 35-49,Inactive ,,, Females ,8500
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 35-49,Inactive ,,, Females ,4100
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 35-49,Inactive ,,, Females ,5700
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 35-49,Inactive ,,, Females ,4100
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 35-49,Inactive ,,, Females ,9100
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 35-49,Inactive ,,, Females ,3900
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 35-49,Inactive ,,, Females ,4900
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 35-49,Inactive ,,, Females ,2600
Apr 2020-Mar 2021,Region,London,Aged 35-49,Inactive ,,, Females ,204900
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 50+,Active ,In employment ,Employees , Males ,8400
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 50+,Active ,In employment ,Employees , Males ,15300
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 50+,Active ,In employment ,Employees , Males ,13600
Apr 2020-Mar 2021,Local Authority,Brent,Aged 50+,Active ,In employment ,Employees , Males ,17600
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 50+,Active ,In employment ,Employees , Males ,19700
Apr 2020-Mar 2021,Local Authority,Camden,Aged 50+,Active ,In employment ,Employees , Males ,13700
Apr 2020-Mar 2021,Local Authority,City of London,Aged 50+,Active ,In employment ,Employees , Males ,6200
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 50+,Active ,In employment ,Employees , Males ,16300
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 50+,Active ,In employment ,Employees , Males ,21300
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 50+,Active ,In employment ,Employees , Males ,21200
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 50+,Active ,In employment ,Employees , Males ,15100
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 50+,Active ,In employment ,Employees , Males ,8800
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 50+,Active ,In employment ,Employees , Males ,3600
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 50+,Active ,In employment ,Employees , Males ,14300
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 50+,Active ,In employment ,Employees , Males ,19300
Apr 2020-Mar 2021,Local Authority,Havering,Aged 50+,Active ,In employment ,Employees , Males ,12200
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 50+,Active ,In employment ,Employees , Males ,20300
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 50+,Active ,In employment ,Employees , Males ,16200
Apr 2020-Mar 2021,Local Authority,Islington,Aged 50+,Active ,In employment ,Employees , Males ,8400
Apr 2020-Mar 2021,Local Authority,Kensington and Chelsea,Aged 50+,Active ,In employment ,Employees , Males ,8100
Apr 2020-Mar 2021,Local Authority,Kingston upon Thames,Aged 50+,Active ,In employment ,Employees , Males ,15000
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 50+,Active ,In employment ,Employees , Males ,13500
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 50+,Active ,In employment ,Employees , Males ,17400
Apr 2020-Mar 2021,Local Authority,Merton,Aged 50+,Active ,In employment ,Employees , Males ,9800
Apr 2020-Mar 2021,Local Authority,Newham,Aged 50+,Active ,In employment ,Employees , Males ,9500
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 50+,Active ,In employment ,Employees , Males ,14800
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 50+,Active ,In employment ,Employees , Males ,14100
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 50+,Active ,In employment ,Employees , Males ,12200
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 50+,Active ,In employment ,Employees , Males ,9700
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 50+,Active ,In employment ,Employees , Males ,8100
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 50+,Active ,In employment ,Employees , Males ,14500
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 50+,Active ,In employment ,Employees , Males ,9700
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 50+,Active ,In employment ,Employees , Males ,14800
Apr 2020-Mar 2021,Region,London,Aged 50+,Active ,In employment ,Employees , Males ,442500
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 50+,Active ,In employment ,Employees , Females ,8700
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 50+,Active ,In employment ,Employees , Females ,24600
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 50+,Active ,In employment ,Employees , Females ,16900
Apr 2020-Mar 2021,Local Authority,Brent,Aged 50+,Active ,In employment ,Employees , Females ,18600
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 50+,Active ,In employment ,Employees , Females ,22400
Apr 2020-Mar 2021,Local Authority,Camden,Aged 50+,Active ,In employment ,Employees , Females ,13700
Apr 2020-Mar 2021,Local Authority,City of London,Aged 50+,Active ,In employment ,Employees , Females ,!
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 50+,Active ,In employment ,Employees , Females ,23400
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 50+,Active ,In employment ,Employees , Females ,15800
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 50+,Active ,In employment ,Employees , Females ,19500
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 50+,Active ,In employment ,Employees , Females ,19800
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 50+,Active ,In employment ,Employees , Females ,19500
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 50+,Active ,In employment ,Employees , Females ,4800
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 50+,Active ,In employment ,Employees , Females ,14100
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 50+,Active ,In employment ,Employees , Females ,13400
Apr 2020-Mar 2021,Local Authority,Havering,Aged 50+,Active ,In employment ,Employees , Females ,14900
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 50+,Active ,In employment ,Employees , Females ,18600
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 50+,Active ,In employment ,Employees , Females ,18200
Apr 2020-Mar 2021,Local Authority,Islington,Aged 50+,Active ,In employment ,Employees , Females ,12000
Apr 2020-Mar 2021,Local Authority,Kensington and Chelsea,Aged 50+,Active ,In employment ,Employees , Females ,7900
Apr 2020-Mar 2021,Local Authority,Kingston upon Thames,Aged 50+,Active ,In employment ,Employees , Females ,12000
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 50+,Active ,In employment ,Employees , Females ,12000
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 50+,Active ,In employment ,Employees , Females ,18200
Apr 2020-Mar 2021,Local Authority,Merton,Aged 50+,Active ,In employment ,Employees , Females ,8700
Apr 2020-Mar 2021,Local Authority,Newham,Aged 50+,Active ,In employment ,Employees , Females ,12500
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 50+,Active ,In employment ,Employees , Females ,16500
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 50+,Active ,In employment ,Employees , Females ,13600
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 50+,Active ,In employment ,Employees , Females ,17000
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 50+,Active ,In employment ,Employees , Females ,10300
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 50+,Active ,In employment ,Employees , Females ,5700
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 50+,Active ,In employment ,Employees , Females ,15100
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 50+,Active ,In employment ,Employees , Females ,14900
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 50+,Active ,In employment ,Employees , Females ,15900
Apr 2020-Mar 2021,Region,London,Aged 50+,Active ,In employment ,Employees , Females ,481600
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 50+,Active ,In employment ,Self Employed , Males ,3900
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 50+,Active ,In employment ,Self Employed , Males ,9500
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 50+,Active ,In employment ,Self Employed , Males ,4100
Apr 2020-Mar 2021,Local Authority,Brent,Aged 50+,Active ,In employment ,Self Employed , Males ,10500
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 50+,Active ,In employment ,Self Employed , Males ,6200
Apr 2020-Mar 2021,Local Authority,Camden,Aged 50+,Active ,In employment ,Self Employed , Males ,7100
Apr 2020-Mar 2021,Local Authority,City of London,Aged 50+,Active ,In employment ,Self Employed , Males ,!
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 50+,Active ,In employment ,Self Employed , Males ,5300
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 50+,Active ,In employment ,Self Employed , Males ,8000
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 50+,Active ,In employment ,Self Employed , Males ,6400
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 50+,Active ,In employment ,Self Employed , Males ,7100
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 50+,Active ,In employment ,Self Employed , Males ,5700
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 50+,Active ,In employment ,Self Employed , Males ,2700
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 50+,Active ,In employment ,Self Employed , Males ,9600
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 50+,Active ,In employment ,Self Employed , Males ,5800
Apr 2020-Mar 2021,Local Authority,Havering,Aged 50+,Active ,In employment ,Self Employed , Males ,5100
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 50+,Active ,In employment ,Self Employed , Males ,7200
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 50+,Active ,In employment ,Self Employed , Males ,3200
Apr 2020-Mar 2021,Local Authority,Islington,Aged 50+,Active ,In employment ,Self Employed , Males ,5900
Apr 2020-Mar 2021,Local Authority,Kensington and Chelsea,Aged 50+,Active ,In employment ,Self Employed , Males ,8500
Apr 2020-Mar 2021,Local Authority,Kingston upon Thames,Aged 50+,Active ,In employment ,Self Employed , Males ,5600
Apr 2020-Mar 2021,Local Authority,Lambeth,Aged 50+,Active ,In employment ,Self Employed , Males ,6700
Apr 2020-Mar 2021,Local Authority,Lewisham,Aged 50+,Active ,In employment ,Self Employed , Males ,6700
Apr 2020-Mar 2021,Local Authority,Merton,Aged 50+,Active ,In employment ,Self Employed , Males ,4900
Apr 2020-Mar 2021,Local Authority,Newham,Aged 50+,Active ,In employment ,Self Employed , Males ,7100
Apr 2020-Mar 2021,Local Authority,Redbridge,Aged 50+,Active ,In employment ,Self Employed , Males ,6100
Apr 2020-Mar 2021,Local Authority,Richmond upon Thames,Aged 50+,Active ,In employment ,Self Employed , Males ,6800
Apr 2020-Mar 2021,Local Authority,Southwark,Aged 50+,Active ,In employment ,Self Employed , Males ,4200
Apr 2020-Mar 2021,Local Authority,Sutton,Aged 50+,Active ,In employment ,Self Employed , Males ,6700
Apr 2020-Mar 2021,Local Authority,Tower Hamlets,Aged 50+,Active ,In employment ,Self Employed , Males ,2200
Apr 2020-Mar 2021,Local Authority,Waltham Forest,Aged 50+,Active ,In employment ,Self Employed , Males ,5600
Apr 2020-Mar 2021,Local Authority,Wandsworth,Aged 50+,Active ,In employment ,Self Employed , Males ,5500
Apr 2020-Mar 2021,Local Authority,Westminster,Aged 50+,Active ,In employment ,Self Employed , Males ,4700
Apr 2020-Mar 2021,Region,London,Aged 50+,Active ,In employment ,Self Employed , Males ,195900
Apr 2020-Mar 2021,Local Authority,Barking and Dagenham,Aged 50+,Active ,In employment ,Self Employed , Females ,2000
Apr 2020-Mar 2021,Local Authority,Barnet,Aged 50+,Active ,In employment ,Self Employed , Females ,6500
Apr 2020-Mar 2021,Local Authority,Bexley,Aged 50+,Active ,In employment ,Self Employed , Females ,!
Apr 2020-Mar 2021,Local Authority,Brent,Aged 50+,Active ,In employment ,Self Employed , Females ,4500
Apr 2020-Mar 2021,Local Authority,Bromley,Aged 50+,Active ,In employment ,Self Employed , Females ,4600
Apr 2020-Mar 2021,Local Authority,Camden,Aged 50+,Active ,In employment ,Self Employed , Females ,7000
Apr 2020-Mar 2021,Local Authority,City of London,Aged 50+,Active ,In employment ,Self Employed , Females ,!
Apr 2020-Mar 2021,Local Authority,Croydon,Aged 50+,Active ,In employment ,Self Employed , Females ,5200
Apr 2020-Mar 2021,Local Authority,Ealing,Aged 50+,Active ,In employment ,Self Employed , Females ,6600
Apr 2020-Mar 2021,Local Authority,Enfield,Aged 50+,Active ,In employment ,Self Employed , Females ,5400
Apr 2020-Mar 2021,Local Authority,Greenwich,Aged 50+,Active ,In employment ,Self Employed , Females ,2300
Apr 2020-Mar 2021,Local Authority,Hackney,Aged 50+,Active ,In employment ,Self Employed , Females ,!
Apr 2020-Mar 2021,Local Authority,Hammersmith and Fulham,Aged 50+,Active ,In employment ,Self Employed , Females ,1700
Apr 2020-Mar 2021,Local Authority,Haringey,Aged 50+,Active ,In employment ,Self Employed , Females ,3100
Apr 2020-Mar 2021,Local Authority,Harrow,Aged 50+,Active ,In employment ,Self Employed , Females ,!
Apr 2020-Mar 2021,Local Authority,Havering,Aged 50+,Active ,In employment ,Self Employed , Females ,800
Apr 2020-Mar 2021,Local Authority,Hillingdon,Aged 50+,Active ,In employment ,Self Employed , Females ,2600
Apr 2020-Mar 2021,Local Authority,Hounslow,Aged 50+,Active ,In employment ,Self Employed , Females ,2500
